datetime	laboratory:daune:sbe37_bsh_6966:temperature_0001 [°C]	laboratory:daune:sbe37_bsh_6966:conductivity_0001 [S/m]	laboratory:daune:sbe37_bsh_6966:pressure_0001 [m]	laboratory:daune:sbe37_bsh_6966:salinity_0001 [PSU]
2020-09-19T01:05:28.000	17.5781	4.28333	9.191	32.7292
2020-09-19T01:05:38.000	17.5781	4.28335	9.18	32.7293
2020-09-19T01:05:48.000	17.5783	4.28337	9.149	32.7294
2020-09-19T01:05:58.000	17.5795	4.28339	9.187	32.7286
2020-09-19T01:06:08.000	17.5793	4.28338	9.176	32.7287
2020-09-19T01:06:18.000	17.5787	4.28337	9.18	32.729
2020-09-19T01:06:28.000	17.5797	4.28343	9.169	32.7288
2020-09-19T01:06:38.000	17.5799	4.28344	9.169	32.7287
2020-09-19T01:06:48.000	17.5809	4.28345	9.168	32.728
2020-09-19T01:06:58.000	17.5815	4.28348	9.191	32.7278
2020-09-19T01:07:08.000	17.5813	4.2835	9.162	32.7281
2020-09-19T01:07:18.000	17.5813	4.2835	9.167	32.7282
2020-09-19T01:07:28.000	17.5824	4.2836	9.147	32.7281
2020-09-19T01:07:38.000	17.5829	4.28368	9.165	32.7283
2020-09-19T01:07:48.000	17.584	4.28378	9.182	32.7283
2020-09-19T01:07:58.000	17.5846	4.28378	9.16	32.7278
2020-09-19T01:08:08.000	17.5835	4.28373	9.159	32.7283
2020-09-19T01:08:18.000	17.5837	4.28376	9.166	32.7284
2020-09-19T01:08:28.000	17.585	4.28387	9.139	32.7283
2020-09-19T01:08:38.000	17.5849	4.28387	9.148	32.7284
2020-09-19T01:08:48.000	17.5856	4.28395	9.162	32.7285
2020-09-19T01:08:58.000	17.5861	4.28396	9.159	32.7282
2020-09-19T01:09:08.000	17.5866	4.28399	9.137	32.728
2020-09-19T01:09:18.000	17.5862	4.28393	9.157	32.7279
2020-09-19T01:09:28.000	17.5865	4.28402	9.17	32.7283
2020-09-19T01:09:38.000	17.5864	4.28401	9.145	32.7283
2020-09-19T01:09:48.000	17.5875	4.28417	9.138	32.7288
2020-09-19T01:09:58.000	17.5876	4.28414	9.157	32.7285
2020-09-19T01:10:08.000	17.5914	4.28441	9.158	32.7278
2020-09-19T01:10:18.000	17.5936	4.28483	9.148	32.7295
2020-09-19T01:10:28.000	17.5925	4.2848	9.139	32.7302
2020-09-19T01:10:38.000	17.5915	4.28476	9.142	32.7307
2020-09-19T01:10:48.000	17.5933	4.28484	9.153	32.7299
2020-09-19T01:10:58.000	17.5951	4.28508	9.128	32.7305
2020-09-19T01:11:08.000	17.599	4.28549	9.12	32.7308
2020-09-19T01:11:18.000	17.5993	4.28563	9.15	32.7318
2020-09-19T01:11:28.000	17.5946	4.28507	9.145	32.7308
2020-09-19T01:11:38.000	17.5945	4.28498	9.133	32.7301
2020-09-19T01:11:48.000	17.5946	4.28504	9.145	32.7306
2020-09-19T01:11:58.000	17.5941	4.28508	9.103	32.7312
2020-09-19T01:12:08.000	17.595	4.28503	9.141	32.7301
2020-09-19T01:12:18.000	17.5985	4.28514	9.139	32.7283
2020-09-19T01:12:28.000	17.5974	4.28541	9.119	32.7315
2020-09-19T01:12:38.000	17.598	4.2854	9.118	32.7309
2020-09-19T01:12:48.000	17.5988	4.28558	9.152	32.7318
2020-09-19T01:12:58.000	17.5985	4.28547	9.116	32.7311
2020-09-19T01:13:08.000	17.5982	4.28541	9.123	32.7308
2020-09-19T01:13:18.000	17.5984	4.2855	9.142	32.7314
2020-09-19T01:13:28.000	17.5979	4.28541	9.128	32.7311
2020-09-19T01:13:38.000	17.6018	4.28607	9.122	32.7335
2020-09-19T01:13:48.000	17.598	4.28547	9.128	32.7315
2020-09-19T01:13:58.000	17.6011	4.28573	9.137	32.7312
2020-09-19T01:14:08.000	17.6013	4.28573	9.11	32.731
2020-09-19T01:14:18.000	17.6043	4.2864	9.107	32.7343
2020-09-19T01:14:28.000	17.6046	4.28607	9.156	32.7313
2020-09-19T01:14:38.000	17.6046	4.28617	9.108	32.7321
2020-09-19T01:14:48.000	17.6104	4.28682	9.111	32.733
2020-09-19T01:14:58.000	17.6073	4.28679	9.114	32.7352
2020-09-19T01:15:08.000	17.6079	4.2866	9.114	32.7332
2020-09-19T01:15:18.000	17.6105	4.28685	9.109	32.7331
2020-09-19T01:15:28.000	17.6095	4.28689	9.115	32.7343
2020-09-19T01:15:38.000	17.615	4.28725	9.105	32.733
2020-09-19T01:15:48.000	17.6125	4.28718	9.098	32.7344
2020-09-19T01:15:58.000	17.6143	4.28719	9.112	32.733
2020-09-19T01:16:08.000	17.6127	4.28708	9.095	32.7334
2020-09-19T01:16:18.000	17.6107	4.28695	9.107	32.7338
2020-09-19T01:16:28.000	17.6132	4.28698	9.083	32.7322
2020-09-19T01:16:38.000	17.6135	4.2873	9.145	32.7346
2020-09-19T01:16:48.000	17.6124	4.28703	9.106	32.7332
2020-09-19T01:16:58.000	17.6162	4.28743	9.089	32.7335
2020-09-19T01:17:08.000	17.6146	4.28734	9.102	32.734
2020-09-19T01:17:18.000	17.6141	4.28724	9.119	32.7336
2020-09-19T01:17:28.000	17.6157	4.28746	9.074	32.7342
2020-09-19T01:17:38.000	17.6155	4.28739	9.108	32.7338
2020-09-19T01:17:48.000	17.6145	4.28735	9.116	32.7342
2020-09-19T01:17:58.000	17.6151	4.28741	9.083	32.7343
2020-09-19T01:18:08.000	17.6144	4.28738	9.07	32.7346
2020-09-19T01:18:18.000	17.6183	4.2877	9.111	32.7341
2020-09-19T01:18:28.000	17.6173	4.2876	9.072	32.7341
2020-09-19T01:18:38.000	17.6168	4.28759	9.076	32.7345
2020-09-19T01:18:48.000	17.6169	4.28759	9.084	32.7343
2020-09-19T01:18:58.000	17.6179	4.28762	9.101	32.7338
2020-09-19T01:19:08.000	17.6172	4.28758	9.058	32.734
2020-09-19T01:19:18.000	17.6166	4.28757	9.099	32.7344
2020-09-19T01:19:28.000	17.616	4.28734	9.094	32.7329
2020-09-19T01:19:38.000	17.617	4.28764	9.072	32.7347
2020-09-19T01:19:48.000	17.617	4.28759	9.057	32.7342
2020-09-19T01:19:58.000	17.6175	4.28764	9.079	32.7343
2020-09-19T01:20:08.000	17.6174	4.28761	9.088	32.7341
2020-09-19T01:20:18.000	17.615	4.28735	9.076	32.7339
2020-09-19T01:20:28.000	17.6122	4.2872	9.068	32.7348
2020-09-19T01:20:38.000	17.6134	4.28721	9.079	32.734
2020-09-19T01:20:48.000	17.6126	4.28706	9.069	32.7333
2020-09-19T01:20:58.000	17.6111	4.28677	9.074	32.732
2020-09-19T01:21:08.000	17.6102	4.28676	9.059	32.7327
2020-09-19T01:21:18.000	17.6108	4.28666	9.091	32.7313
2020-09-19T01:21:28.000	17.612	4.28678	9.068	32.7314
2020-09-19T01:21:38.000	17.6106	4.28668	9.054	32.7316
2020-09-19T01:21:48.000	17.6109	4.28668	9.059	32.7315
2020-09-19T01:21:58.000	17.608	4.28632	9.085	32.7307
2020-09-19T01:22:08.000	17.6065	4.28604	9.075	32.7296
2020-09-19T01:22:18.000	17.608	4.28622	9.075	32.7298
2020-09-19T01:22:28.000	17.6044	4.28593	9.045	32.7302
2020-09-19T01:22:38.000	17.6085	4.28619	9.077	32.7292
2020-09-19T01:22:48.000	17.5956	4.28483	9.051	32.728
2020-09-19T01:22:58.000	17.6029	4.28572	9.061	32.7297
2020-09-19T01:23:08.000	17.5962	4.28468	9.051	32.7262
2020-09-19T01:23:18.000	17.5956	4.28443	9.045	32.7246
2020-09-19T01:23:28.000	17.5959	4.28463	9.034	32.726
2020-09-19T01:23:38.000	17.5962	4.28452	9.072	32.7249
2020-09-19T01:23:48.000	17.5979	4.28482	9.045	32.726
2020-09-19T01:23:58.000	17.5991	4.28503	9.039	32.7268
2020-09-19T01:24:08.000	17.5964	4.28391	9.027	32.7194
2020-09-19T01:24:18.000	17.5997	4.28488	9.034	32.7251
2020-09-19T01:24:28.000	17.5991	4.28502	9.071	32.7267
2020-09-19T01:24:38.000	17.5978	4.28452	9.022	32.7236
2020-09-19T01:24:48.000	17.5972	4.28434	9.022	32.7226
2020-09-19T01:24:58.000	17.5969	4.28471	9.029	32.7259
2020-09-19T01:25:08.000	17.5958	4.28427	9.043	32.723
2020-09-19T01:25:18.000	17.5907	4.28301	9.044	32.7164
2020-09-19T01:25:28.000	17.5942	4.28382	9.032	32.7205
2020-09-19T01:25:38.000	17.5909	4.28338	9.037	32.7194
2020-09-19T01:25:48.000	17.5923	4.2836	9.039	32.7201
2020-09-19T01:25:58.000	17.5948	4.28369	9.018	32.7189
2020-09-19T01:26:08.000	17.5944	4.28366	9.012	32.719
2020-09-19T01:26:18.000	17.593	4.28377	9.042	32.7211
2020-09-19T01:26:28.000	17.592	4.28368	9.013	32.721
2020-09-19T01:26:38.000	17.5933	4.28385	9.019	32.7215
2020-09-19T01:26:48.000	17.5913	4.28357	9.03	32.7207
2020-09-19T01:26:58.000	17.5912	4.28356	9.007	32.7206
2020-09-19T01:27:08.000	17.5892	4.28333	9.042	32.7204
2020-09-19T01:27:28.000	17.5934	4.28364	8.991	32.7196
2020-09-19T01:27:38.000	17.5933	4.28349	9.002	32.7184
2020-09-19T01:27:48.000	17.5936	4.28308	9.031	32.7146
2020-09-19T01:27:58.000	17.5933	4.28326	9.011	32.7165
2020-09-19T01:28:08.000	17.5934	4.28331	9.005	32.7168
2020-09-19T01:28:18.000	17.5948	4.28345	9.013	32.7168
2020-09-19T01:28:28.000	17.5945	4.28358	9.001	32.7182
2020-09-19T01:28:38.000	17.5916	4.2833	9.026	32.7182
2020-09-19T01:28:48.000	17.595	4.28348	8.994	32.717
2020-09-19T01:28:58.000	17.593	4.2835	9.008	32.7188
2020-09-19T01:29:08.000	17.5888	4.28302	9.004	32.718
2020-09-19T01:29:18.000	17.5889	4.28302	9.01	32.7179
2020-09-19T01:29:28.000	17.5869	4.28277	9.006	32.7175
2020-09-19T01:29:38.000	17.59	4.28295	8.996	32.7165
2020-09-19T01:29:48.000	17.5898	4.2826	9.002	32.7137
2020-09-19T01:29:58.000	17.59	4.28272	8.98	32.7146
2020-09-19T01:30:08.000	17.5908	4.28273	8.99	32.714
2020-09-19T01:30:18.000	17.5916	4.28269	8.979	32.7129
2020-09-19T01:30:28.000	17.5918	4.28278	9.015	32.7135
2020-09-19T01:30:38.000	17.5916	4.28278	9.001	32.7137
2020-09-19T01:30:48.000	17.5902	4.2827	8.987	32.7141
2020-09-19T01:30:58.000	17.5914	4.28282	8.98	32.7142
2020-09-19T01:31:08.000	17.5905	4.28227	9.008	32.7103
2020-09-19T01:31:18.000	17.5898	4.2826	8.996	32.7136
2020-09-19T01:31:28.000	17.5898	4.28237	8.981	32.7116
2020-09-19T01:31:38.000	17.5909	4.28253	8.969	32.7121
2020-09-19T01:31:48.000	17.5911	4.28268	8.993	32.7133
2020-09-19T01:31:58.000	17.5905	4.28222	8.978	32.7098
2020-09-19T01:32:08.000	17.5893	4.2821	8.989	32.7098
2020-09-19T01:32:18.000	17.5897	4.28211	8.973	32.7095
2020-09-19T01:32:28.000	17.5901	4.28215	8.979	32.7096
2020-09-19T01:32:38.000	17.5904	4.28225	8.979	32.7101
2020-09-19T01:32:48.000	17.5902	4.28201	8.967	32.7082
2020-09-19T01:32:58.000	17.5901	4.28219	8.979	32.7099
2020-09-19T01:33:08.000	17.5906	4.28222	8.977	32.7098
2020-09-19T01:33:18.000	17.5903	4.28192	8.966	32.7074
2020-09-19T01:33:28.000	17.5901	4.28193	8.968	32.7078
2020-09-19T01:33:38.000	17.5901	4.28176	8.967	32.7062
2020-09-19T01:33:48.000	17.5884	4.28165	8.956	32.7067
2020-09-19T01:33:58.000	17.5882	4.28163	8.959	32.7067
2020-09-19T01:34:08.000	17.5837	4.28033	8.95	32.6992
2020-09-19T01:34:18.000	17.5833	4.27943	8.972	32.6918
2020-09-19T01:34:28.000	17.5826	4.28011	8.958	32.6983
2020-09-19T01:34:38.000	17.5738	4.27762	8.961	32.684
2020-09-19T01:34:48.000	17.5815	4.2798	8.965	32.6964
2020-09-19T01:34:58.000	17.5801	4.27976	8.961	32.6972
2020-09-19T01:35:08.000	17.5825	4.28011	8.95	32.6983
2020-09-19T01:35:18.000	17.5828	4.2795	8.949	32.6928
2020-09-19T01:35:28.000	17.5805	4.27965	8.967	32.696
2020-09-19T01:35:38.000	17.5767	4.27868	8.942	32.6908
2020-09-19T01:35:48.000	17.5779	4.27902	8.927	32.6927
2020-09-19T01:35:58.000	17.5756	4.27844	8.953	32.6896
2020-09-19T01:36:08.000	17.5759	4.27841	8.963	32.6891
2020-09-19T01:36:18.000	17.5744	4.27812	8.938	32.6878
2020-09-19T01:36:28.000	17.5761	4.27839	8.935	32.6888
2020-09-19T01:36:38.000	17.5758	4.27862	8.934	32.691
2020-09-19T01:36:48.000	17.5768	4.27882	8.967	32.6919
2020-09-19T01:36:58.000	17.5746	4.27853	8.929	32.6911
2020-09-19T01:37:08.000	17.5717	4.27775	8.933	32.6868
2020-09-19T01:37:18.000	17.574	4.2779	8.945	32.6863
2020-09-19T01:37:28.000	17.568	4.27601	8.934	32.6749
2020-09-19T01:37:38.000	17.5711	4.27681	8.929	32.6794
2020-09-19T01:37:48.000	17.5728	4.27733	8.937	32.6824
2020-09-19T01:37:58.000	17.5701	4.27661	8.937	32.6783
2020-09-19T01:38:08.000	17.5728	4.2775	8.935	32.6839
2020-09-19T01:38:18.000	17.5723	4.27707	8.911	32.6805
2020-09-19T01:38:28.000	17.5702	4.2769	8.931	32.6808
2020-09-19T01:38:38.000	17.5726	4.2773	8.941	32.6823
2020-09-19T01:38:48.000	17.564	4.27405	8.917	32.6614
2020-09-19T01:38:58.000	17.5702	4.27617	8.906	32.6745
2020-09-19T01:39:08.000	17.5679	4.27568	8.916	32.6722
2020-09-19T01:39:18.000	17.5687	4.27624	8.943	32.6763
2020-09-19T01:39:28.000	17.5688	4.27584	8.928	32.6729
2020-09-19T01:39:38.000	17.5682	4.27614	8.918	32.6759
2020-09-19T01:39:48.000	17.5651	4.2752	8.917	32.6704
2020-09-19T01:39:58.000	17.5685	4.27552	8.917	32.6704
2020-09-19T01:40:08.000	17.5684	4.27592	8.924	32.6738
2020-09-19T01:40:18.000	17.5674	4.27535	8.893	32.6698
2020-09-19T01:40:28.000	17.5663	4.2758	8.902	32.6745
2020-09-19T01:40:38.000	17.5676	4.27605	8.934	32.6756
2020-09-19T01:40:48.000	17.5683	4.27577	8.9	32.6727
2020-09-19T01:40:58.000	17.5666	4.27534	8.892	32.6704
2020-09-19T01:41:08.000	17.5643	4.27446	8.903	32.6647
2020-09-19T01:41:18.000	17.5666	4.27467	8.906	32.6647
2020-09-19T01:41:28.000	17.5671	4.27513	8.897	32.6682
2020-09-19T01:41:38.000	17.5646	4.27461	8.883	32.6658
2020-09-19T01:41:48.000	17.5661	4.27505	8.881	32.6683
2020-09-19T01:41:58.000	17.5652	4.27482	8.915	32.667
2020-09-19T01:42:08.000	17.5616	4.27366	8.9	32.6601
2020-09-19T01:42:18.000	17.5616	4.27425	8.889	32.6651
2020-09-19T01:42:28.000	17.5617	4.27403	8.893	32.6631
2020-09-19T01:42:38.000	17.5632	4.27386	8.897	32.6605
2020-09-19T01:42:48.000	17.5611	4.27381	8.888	32.6618
2020-09-19T01:42:58.000	17.5617	4.27366	8.878	32.66
2020-09-19T01:43:08.000	17.5593	4.27255	8.883	32.6524
2020-09-19T01:43:18.000	17.561	4.27354	8.9	32.6595
2020-09-19T01:43:28.000	17.5598	4.27347	8.905	32.6599
2020-09-19T01:43:38.000	17.5524	4.27131	8.884	32.6474
2020-09-19T01:43:48.000	17.5562	4.27259	8.856	32.6553
2020-09-19T01:43:58.000	17.557	4.27234	8.911	32.6525
2020-09-19T01:44:08.000	17.5499	4.27058	8.887	32.6431
2020-09-19T01:44:18.000	17.5509	4.27117	8.868	32.6474
2020-09-19T01:44:28.000	17.5536	4.27186	8.881	32.6512
2020-09-19T01:44:38.000	17.5555	4.27229	8.888	32.6533
2020-09-19T01:44:48.000	17.5548	4.27203	8.883	32.6516
2020-09-19T01:44:58.000	17.5524	4.27105	8.863	32.6451
2020-09-19T01:45:08.000	17.5527	4.2711	8.881	32.6454
2020-09-19T01:45:18.000	17.5503	4.27062	8.862	32.6432
2020-09-19T01:45:28.000	17.5497	4.27045	8.869	32.6422
2020-09-19T01:45:38.000	17.5501	4.27081	8.86	32.645
2020-09-19T01:45:48.000	17.5455	4.26963	8.863	32.6386
2020-09-19T01:45:58.000	17.5485	4.27035	8.865	32.6424
2020-09-19T01:46:08.000	17.5495	4.27109	8.859	32.6478
2020-09-19T01:46:18.000	17.5515	4.27087	8.861	32.6444
2020-09-19T01:46:28.000	17.55	4.2706	8.847	32.6432
2020-09-19T01:46:38.000	17.5496	4.27053	8.876	32.643
2020-09-19T01:46:48.000	17.5466	4.27012	8.858	32.6419
2020-09-19T01:46:58.000	17.5468	4.27035	8.839	32.6437
2020-09-19T01:47:08.000	17.5463	4.27113	8.857	32.6508
2020-09-19T01:47:18.000	17.5469	4.27017	8.869	32.6421
2020-09-19T01:47:28.000	17.5463	4.27097	8.838	32.6494
2020-09-19T01:47:38.000	17.545	4.27103	8.85	32.651
2020-09-19T01:47:48.000	17.5451	4.27065	8.878	32.6477
2020-09-19T01:47:58.000	17.5442	4.27079	8.843	32.6495
2020-09-19T01:48:08.000	17.5452	4.27119	8.831	32.6522
2020-09-19T01:48:18.000	17.5439	4.2711	8.863	32.6525
2020-09-19T01:48:28.000	17.5433	4.27084	8.858	32.6507
2020-09-19T01:48:38.000	17.5425	4.2707	8.832	32.6502
2020-09-19T01:48:48.000	17.5429	4.27073	8.829	32.6501
2020-09-19T01:48:58.000	17.5417	4.26986	8.864	32.6437
2020-09-19T01:49:08.000	17.5423	4.26996	8.857	32.644
2020-09-19T01:49:18.000	17.5419	4.27035	8.826	32.6476
2020-09-19T01:49:28.000	17.536	4.27011	8.834	32.6504
2020-09-19T01:49:38.000	17.5357	4.26722	8.845	32.6259
2020-09-19T01:49:48.000	17.5378	4.2685	8.841	32.6352
2020-09-19T01:49:58.000	17.5406	4.26938	8.82	32.6404
2020-09-19T01:50:08.000	17.5414	4.26971	8.828	32.6426
2020-09-19T01:50:18.000	17.5372	4.26775	8.85	32.6293
2020-09-19T01:50:28.000	17.538	4.26842	8.833	32.6343
2020-09-19T01:50:38.000	17.5341	4.26584	8.831	32.6154
2020-09-19T01:50:48.000	17.537	4.26869	8.82	32.6374
2020-09-19T01:50:58.000	17.5382	4.26914	8.835	32.6403
2020-09-19T01:51:08.000	17.5383	4.26932	8.825	32.6418
2020-09-19T01:51:18.000	17.5365	4.26827	8.817	32.6342
2020-09-19T01:51:28.000	17.537	4.26866	8.828	32.6371
2020-09-19T01:51:38.000	17.5356	4.26775	8.824	32.6305
2020-09-19T01:51:48.000	17.5363	4.2681	8.829	32.633
2020-09-19T01:51:58.000	17.5366	4.26755	8.817	32.628
2020-09-19T01:52:08.000	17.5341	4.26737	8.846	32.6285
2020-09-19T01:52:18.000	17.5342	4.26661	8.806	32.6219
2020-09-19T01:52:28.000	17.5328	4.26695	8.804	32.626
2020-09-19T01:52:38.000	17.5334	4.26751	8.813	32.6302
2020-09-19T01:52:48.000	17.5337	4.26757	8.826	32.6306
2020-09-19T01:52:58.000	17.5273	4.2665	8.799	32.6266
2020-09-19T01:53:08.000	17.5259	4.26531	8.785	32.6175
2020-09-19T01:53:18.000	17.5257	4.26591	8.819	32.6228
2020-09-19T01:53:28.000	17.5255	4.26507	8.816	32.6158
2020-09-19T01:53:38.000	17.5257	4.26371	8.789	32.6041
2020-09-19T01:53:48.000	17.5276	4.26583	8.787	32.6206
2020-09-19T01:53:58.000	17.527	4.26717	8.801	32.6325
2020-09-19T01:54:08.000	17.5252	4.26661	8.795	32.6292
2020-09-19T01:54:18.000	17.524	4.26589	8.794	32.6239
2020-09-19T01:54:28.000	17.5268	4.2668	8.803	32.6295
2020-09-19T01:54:38.000	17.5236	4.26646	8.8	32.6291
2020-09-19T01:54:48.000	17.5217	4.26371	8.799	32.6072
2020-09-19T01:54:58.000	17.5219	4.2641	8.789	32.6104
2020-09-19T01:55:08.000	17.5211	4.26429	8.8	32.6127
2020-09-19T01:55:18.000	17.5199	4.26328	8.798	32.605
2020-09-19T01:55:28.000	17.5215	4.26424	8.782	32.6119
2020-09-19T01:55:38.000	17.5215	4.26432	8.801	32.6126
2020-09-19T01:55:48.000	17.5216	4.26448	8.778	32.6139
2020-09-19T01:55:58.000	17.5218	4.26499	8.783	32.6181
2020-09-19T01:56:08.000	17.5215	4.26472	8.802	32.616
2020-09-19T01:56:18.000	17.5197	4.26431	8.787	32.6139
2020-09-19T01:56:28.000	17.5208	4.26524	8.764	32.621
2020-09-19T01:56:38.000	17.5171	4.26416	8.784	32.6147
2020-09-19T01:56:48.000	17.5162	4.2647	8.794	32.6201
2020-09-19T01:56:58.000	17.5169	4.26467	8.767	32.6192
2020-09-19T01:57:08.000	17.5168	4.26448	8.754	32.6177
2020-09-19T01:57:18.000	17.516	4.26429	8.789	32.6167
2020-09-19T01:57:28.000	17.5159	4.26465	8.767	32.6199
2020-09-19T01:57:38.000	17.5153	4.26543	8.772	32.6271
2020-09-19T01:57:48.000	17.515	4.2653	8.767	32.6262
2020-09-19T01:57:58.000	17.5154	4.26502	8.774	32.6234
2020-09-19T01:58:08.000	17.516	4.26469	8.77	32.6201
2020-09-19T01:58:18.000	17.5156	4.26512	8.764	32.6242
2020-09-19T01:58:28.000	17.5149	4.2648	8.774	32.622
2020-09-19T01:58:38.000	17.5148	4.26525	8.757	32.6259
2020-09-19T01:58:48.000	17.5149	4.26208	8.742	32.5988
2020-09-19T01:58:58.000	17.5144	4.26305	8.77	32.6074
2020-09-19T01:59:08.000	17.5136	4.2626	8.751	32.6043
2020-09-19T01:59:18.000	17.5148	4.2635	8.751	32.611
2020-09-19T01:59:28.000	17.5143	4.26392	8.748	32.6149
2020-09-19T01:59:38.000	17.5142	4.26437	8.762	32.6189
2020-09-19T01:59:48.000	17.512	4.2645	8.75	32.6218
2020-09-19T01:59:58.000	17.5129	4.26457	8.764	32.6216
2020-09-19T02:00:08.000	17.5128	4.2644	8.763	32.6202
2020-09-19T02:00:18.000	17.5122	4.26312	8.756	32.6098
2020-09-19T02:00:28.000	17.5124	4.26418	8.731	32.6187
2020-09-19T02:00:38.000	17.5123	4.26401	8.747	32.6173
2020-09-19T02:00:48.000	17.5148	4.2625	8.74	32.6024
2020-09-19T02:00:58.000	17.5131	4.26285	8.741	32.6067
2020-09-19T02:01:08.000	17.5126	4.26286	8.741	32.6073
2020-09-19T02:01:18.000	17.5112	4.26287	8.756	32.6085
2020-09-19T02:01:28.000	17.5119	4.26348	8.733	32.6131
2020-09-19T02:01:38.000	17.5104	4.2642	8.72	32.6205
2020-09-19T02:01:48.000	17.5111	4.26379	8.732	32.6164
2020-09-19T02:01:58.000	17.5116	4.26381	8.764	32.6162
2020-09-19T02:02:08.000	17.514	4.2619	8.697	32.598
2020-09-19T02:02:18.000	17.5126	4.26265	8.73	32.6055
2020-09-19T02:02:28.000	17.5122	4.26162	8.746	32.5969
2020-09-19T02:02:38.000	17.5115	4.26383	8.731	32.6164
2020-09-19T02:02:48.000	17.5115	4.26347	8.714	32.6134
2020-09-19T02:02:58.000	17.5129	4.26343	8.728	32.6118
2020-09-19T02:03:08.000	17.5125	4.26275	8.739	32.6064
2020-09-19T02:03:18.000	17.5125	4.26319	8.702	32.6102
2020-09-19T02:03:28.000	17.5151	4.26108	8.726	32.5901
2020-09-19T02:03:38.000	17.5129	4.26273	8.71	32.6059
2020-09-19T02:03:48.000	17.5151	4.26073	8.708	32.587
2020-09-19T02:04:08.000	17.5134	4.26165	8.7	32.5963
2020-09-19T02:04:18.000	17.5134	4.26145	8.707	32.5946
2020-09-19T02:04:28.000	17.5127	4.26212	8.737	32.6009
2020-09-19T02:04:38.000	17.5141	4.26187	8.726	32.5976
2020-09-19T02:04:48.000	17.5133	4.26228	8.696	32.6018
2020-09-19T02:04:58.000	17.5143	4.26025	8.688	32.5836
2020-09-19T02:05:08.000	17.5143	4.25949	8.718	32.577
2020-09-19T02:05:18.000	17.514	4.26058	8.717	32.5867
2020-09-19T02:05:28.000	17.5129	4.26012	8.688	32.5836
2020-09-19T02:05:38.000	17.5132	4.26029	8.7	32.5848
2020-09-19T02:05:48.000	17.5137	4.26083	8.725	32.589
2020-09-19T02:05:58.000	17.5136	4.26069	8.699	32.588
2020-09-19T02:06:08.000	17.5134	4.26076	8.712	32.5887
2020-09-19T02:06:18.000	17.5128	4.26059	8.697	32.5877
2020-09-19T02:06:28.000	17.5129	4.26082	8.697	32.5896
2020-09-19T02:06:38.000	17.5132	4.26081	8.71	32.5893
2020-09-19T02:06:48.000	17.5134	4.26024	8.708	32.5842
2020-09-19T02:06:58.000	17.515	4.25838	8.696	32.5671
2020-09-19T02:07:08.000	17.5147	4.25956	8.678	32.5774
2020-09-19T02:07:18.000	17.5153	4.25901	8.713	32.5722
2020-09-19T02:07:28.000	17.5153	4.25833	8.701	32.5664
2020-09-19T02:07:38.000	17.5151	4.25905	8.665	32.5727
2020-09-19T02:07:48.000	17.5153	4.25897	8.709	32.5719
2020-09-19T02:07:58.000	17.5146	4.25883	8.676	32.5713
2020-09-19T02:08:08.000	17.5143	4.25837	8.7	32.5676
2020-09-19T02:08:18.000	17.5144	4.25856	8.676	32.5691
2020-09-19T02:08:28.000	17.5155	4.25917	8.699	32.5734
2020-09-19T02:08:38.000	17.5136	4.25897	8.665	32.5732
2020-09-19T02:08:48.000	17.5151	4.2591	8.701	32.5732
2020-09-19T02:08:58.000	17.5137	4.25904	8.688	32.5738
2020-09-19T02:09:08.000	17.5138	4.25945	8.7	32.5772
2020-09-19T02:09:18.000	17.5119	4.25863	8.688	32.5717
2020-09-19T02:09:28.000	17.51	4.25787	8.678	32.5668
2020-09-19T02:09:38.000	17.5113	4.25801	8.67	32.5669
2020-09-19T02:09:48.000	17.5109	4.25875	8.672	32.5736
2020-09-19T02:09:58.000	17.5115	4.25876	8.675	32.5731
2020-09-19T02:10:08.000	17.5101	4.2585	8.683	32.572
2020-09-19T02:10:18.000	17.5103	4.25855	8.678	32.5723
2020-09-19T02:10:28.000	17.5118	4.25741	8.664	32.5614
2020-09-19T02:10:38.000	17.511	4.25787	8.657	32.566
2020-09-19T02:10:48.000	17.5125	4.25504	8.68	32.5406
2020-09-19T02:10:58.000	17.5111	4.2562	8.657	32.5516
2020-09-19T02:11:08.000	17.5089	4.258	8.647	32.5687
2020-09-19T02:11:18.000	17.5055	4.25919	8.677	32.5816
2020-09-19T02:11:28.000	17.506	4.25913	8.653	32.5808
2020-09-19T02:11:38.000	17.5067	4.25907	8.649	32.5797
2020-09-19T02:11:48.000	17.5049	4.25886	8.653	32.5793
2020-09-19T02:11:58.000	17.5053	4.25887	8.68	32.579
2020-09-19T02:12:08.000	17.5053	4.2593	8.653	32.5828
2020-09-19T02:12:18.000	17.5033	4.25939	8.666	32.5851
2020-09-19T02:12:28.000	17.5029	4.25946	8.656	32.586
2020-09-19T02:12:38.000	17.5032	4.25907	8.654	32.5825
2020-09-19T02:12:48.000	17.5	4.25933	8.634	32.5872
2020-09-19T02:12:58.000	17.5026	4.25921	8.662	32.5842
2020-09-19T02:13:08.000	17.5021	4.25925	8.649	32.5849
2020-09-19T02:13:18.000	17.5032	4.25847	8.636	32.5773
2020-09-19T02:13:28.000	17.5001	4.25902	8.651	32.5845
2020-09-19T02:13:38.000	17.4999	4.25903	8.66	32.5848
2020-09-19T02:13:48.000	17.5005	4.25923	8.631	32.5861
2020-09-19T02:13:58.000	17.4992	4.25799	8.63	32.5764
